fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
37,Random Forest,All,0.2568239472416374,0.03714247412008698,0.25574773433523446,0.037261802342603775,0.2545654305285209,0.03727495649718278,0.2573082025362787,0.037352383940480946
37,Gradient Boost,First,0.054954545773694116,0.02114315154255989,0.055819593770992014,0.022394267153104726,0.053111941286710075,0.020342560960252755,0.051579443971404196,0.018662792999316145
37,Gradient Boost,Second,2.0859412800761916,0.32488909788022863,2.09219781849059,0.3551505551400819,2.0449312592267375,0.3233389978709854,2.2713177327451306,0.3720896981210607
37,Gradient Boost,Third,0.22214991374337192,0.050326268067646576,0.20027694463067536,0.051970084825623,0.21494176075843008,0.04916167889203318,0.19024664252392712,0.045492142245367975
37,Gradient Boost,All,0.09166873645797577,0.033566051278359314,0.09320166312473174,0.034180634077434366,0.09042706094640722,0.03396154932838413,0.08545807850146686,0.033132954180424126
37,SVM,First,0.7904710863692939,0.053577977720746336,0.8168925500367312,0.05794467447616267,0.7718295617215051,0.04901378176911774,0.7937534843780004,0.054924500902129636
37,SVM,Second,1.537332438591075,0.26040125111823414,1.5889991673537838,0.28819474634403,1.613931810424436,0.2672737047450146,1.5450537990298014,0.2880914509937999
37,SVM,Third,0.4444525720231395,0.0696829915747976,0.4113617375842127,0.07294349624706072,0.45369127382325836,0.06763264260704457,0.3973163165184187,0.07402271765162652
37,SVM,All,0.752909329950931,0.06949685622793134,0.7460267005840807,0.07089302065279193,0.753916005655333,0.07187206784302207,0.7631998957617945,0.07523689687525324
37,MLP,First,0.34511102108007563,0.03357743690528804,0.3233366347655472,0.03649735126736932,0.3200829680883518,0.035230987279033524,0.3173163810737374,0.03690228821101025
37,MLP,Second,1.7290880536159783,0.2727467600450394,1.9203121583786356,0.29785237111569407,1.5985768574201118,0.2936750267942827,1.756972184563978,0.2882612089651738
37,MLP,Third,0.1940203877450465,0.053874165443272795,0.18017350052306913,0.0457194047451161,0.17280460233877623,0.0539929653690828,0.18858961221859274,0.048026451187987346
37,MLP,All,0.19938066749977928,0.042456813989450344,0.20330117117116941,0.03895035209664686,0.24361293019071142,0.04619502485665862,0.33769034192563213,0.04916426196810039
38,Linear Regression,First,1.050741245280643,0.1779573441478479,1.209755892356365,0.19266520663968295,1.0890311472601812,0.17941786081792188,1.2048519590632423,0.19023493993520402
38,Linear Regression,Second,0.2182453796970872,0.05022212609370559,0.21571411535167012,0.04968357025999086,0.23188386880611955,0.05368816120455715,0.22730176268282035,0.05323820491262572
38,Linear Regression,Third,1.403464143729039,0.1739826128553902,1.3933793708980242,0.17635523636699907,2.8369718737271854,0.2647216903108196,3.0907603000221453,0.28173573542292807
38,Linear Regression,All,0.8108784483260898,0.09251192457712626,1.0522120684299376,0.10157366576819304,0.4315435218595745,0.11520155182318592,0.7119032186467313,0.13305731548510363
38,Random Forest,First,0.2203109179027985,0.11848326926676904,0.21037717809864187,0.11771049127944744,0.22471412864575982,0.11759487629231784,0.22571343929930748,0.11445641667863019
38,Random Forest,Second,0.20885160500645245,0.039565713875399644,0.20566564002674217,0.0398059211937377,0.20120334266778112,0.04076618517609167,0.19374358585739251,0.03970711981288277
38,Random Forest,Third,0.7018610300209234,0.11704871282660108,0.8551984179905965,0.11593206252643913,2.763565366625325,0.2875411730518944,2.953590459487952,0.31865971313287667
38,Random Forest,All,0.3313941560584673,0.07149063905797268,0.33426170029966384,0.06581308155629526,0.40224341269228414,0.12216462205100447,0.4114824767981028,0.1261105578930214
38,Gradient Boost,First,0.15853049910513542,0.09611407924175093,0.15257848801757215,0.10285165025787643,0.2086728866600036,0.11399353816371516,0.20694939202804835,0.11888544770099277
38,Gradient Boost,Second,0.1336906093745875,0.04448051785563267,0.18762802893400696,0.04357944186707561,0.1214653062148586,0.03680454857271251,0.10277270247771901,0.03473827968393512
38,Gradient Boost,Third,0.9941422956340931,0.12937631398815297,0.7924202967560047,0.11432034979496213,3.3394874178183045,0.3254952034309465,3.7442682636885527,0.3935587128657648
38,Gradient Boost,All,0.1665230740533153,0.05384461588743726,0.16863154079959594,0.05089686834229564,0.26081564776564453,0.14076062282407192,0.2769576303945681,0.15408682791987421
38,SVM,First,0.5496943369199055,0.12524860040578917,0.5796452334278364,0.1365801755605858,0.5515377608464711,0.12990471843875634,0.6181134256131754,0.13953666633214573
38,SVM,Second,0.28119606759183985,0.057202145439235685,0.2411493744127115,0.05347845859135962,0.3245560663871672,0.058919202119001424,0.21855410744366616,0.05344585221245942
